comment_id,video_id,comment_text,discourse_label,annotation_confidence,pass_a_label,verification_label,verification_status,adjudication_required,final_annotation_source
UgwAHEutXcIknUNjLX54AaABAg,dghOCZmSEUQ,"Yg di tanya gelapnya bukan bintangnya, jawabnya juga gampang, gelap karena gak terang. Udah",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugj11NpZuXT1GHgCoAEC.8Gp9crTL1Ci8GpOgjna8iH,iq0yOkj3d28,boleh gw tau bisnis macam apa yang bisa dimanfaatkan oleh para elit dari Flat Earth tsb?,Question,Low,Question,Question,confirmed,False,pass_agreement
UgxpOIEP1Jovxu3ZRT94AaABAg.8e7ORiJuf-c8e7xnMpkh-1,21seK8tKSYI,"Arpan Arya perhitungan angka"" mreka mutlak kalah oleh pakar fisikawan dunia. Skrg saya tny, apakah ada profesor fisika terkemuka yg menjadi flatearther? Ketika kita tny tentang kanker, tntu saja kita bertanya ke seorang dokter. Ketika kits tny ttg bentuk bumi, harusnya kita tny ke siapa? Bukankah ke ahli fisika?",Question,High,Question,Question,confirmed,False,pass_agreement
UgwkyW_KWb3Ph44Qlrd4AaABAg.8WtK571pyx98YJRwjOT2Pd,zbSe0xE7tg0,"pelajaran SD nih sistem daur air jumlah air di bumi itu gapernah berkurang/bertambah, klo mau berkurang lu sedot aja tuh air laut Ampe kering",Question,Low,Experience,Question,revised,False,verification_revision
UgxvvxzIbTuZakuy7jt4AaABAg.8e9hZjwDtxw8eGCQDqEMnI,21seK8tKSYI,Ya yg hebatnya dikitab suci agama saya langit gak bisa ditembus dan hebatnya nasa bisa sungguh emejink,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzyszOP27ybiSDBLvd4AaABAg,twXOQyxZWxY,Apakah memori manusia mempunyai batas?,Question,High,Question,Question,confirmed,False,pass_agreement
UgxYpUwRv9hCBVLmq5B4AaABAg.8yCGwuGbcWb8yLB3qYhToY,5Zi4qGpGop4,"@ferystianyefta6788 itu di judulnya pake kata pemisah ""dan"". Dan di videonya juga ga ada teori bigbangnya. Cuma penciptaan bumi dan bulan. Salah kasi judul itu mas",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugzn-aokzDDIH1B11xV4AaABAg.8zQJBiwSz5a8zWsfe8b4L6,QK01ROEqJ1A,@f4mehomies501 nenek ane gan yang menemukan teorinya :D,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw_LQ-btJdFlnwSvC94AaABAg.9b-fIAWVCJA9b-udKxbIlf,Beod6J0genE,Saia banh 🗿 sekarang pengen jadi tentara 🙋🏿‍♂️,Disagreement,Low,Opinion,Disagreement,revised,False,verification_revision
UgxqhO0Sj9kq2anTsNp4AaABAg,0QCq6GPY8kQ,"Min, mau nanya nih, gmna proses terjadinya angin ? Klo denger2 itu karena asanya ombak, tapi kurang spesifik.   Terima kasih.",Praise,Medium,Praise,Praise,confirmed,False,pass_agreement
Ugy4wa5kzx98LeA5f6d4AaABAg.9GCbL-ZbtDm9R5BSTMV6XY,21seK8tKSYI,"Kalo debat dengan penganut FE itu sama lu ngadu bacot dengan petugas MlM, meski lu udah bicara pake ilmu gw yakin gaya bicara lu pasti kalah dengan mereka.😅😅😅",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzLFqsSo8mnGITmvbx4AaABAg,AxyPASIXz1k,Allhamdullillah 1jam yang lalu komennya udh banyak ilmu yg bahas topik. Komen first udh ga ada,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyBvKn_gsQAUd1smJd4AaABAg,QK01ROEqJ1A,Apakah di galaksi lain ada kehidupan?,Question,High,Question,Question,confirmed,False,pass_agreement
Ugxj0s-oLQZcgHzBdYB4AaABAg.9KjAJLSyU9eAGbFNecXcgr,21seK8tKSYI,​@dengb25apalah kau suruh naik ke atas pohon lalu lihat ke antaftika?😂 Coba kau lhat malaysia yg jelas dengan panttulan cahaya kota dgan cara panjat pohon bisa ngk?😂😂😂 Klo tdk bsa mnjelaskan jangan beropini😂😂😂,Question,High,Question,Question,confirmed,False,pass_agreement
UgyykK8lILw3OD6cB1x4AaABAg.96H88vZ-ndA96a2UfwwtsI,QK01ROEqJ1A,"Karena teknologi. Tapi perlu diingat isi video ini hanya perkiraan yang paling mendekati, jadi belum pasti. Walaupun belum pernah pergi kesana tapi manusia punya teknologi untuk mengamati itu semua dari bumi. Kalo masalah jumlah galaxy atau bintang itu udah dijelasin di komentar paling atas.",Question,Low,Question,Question,confirmed,False,pass_agreement
UgydIWdAbCRYuaTpCOJ4AaABAg,QK01ROEqJ1A,Berarti jadi manusia jangan sombong.. sesungguhnya kita itu hanya sekecil cicit debu.,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugx2uQCKiMAcoLE58AJ4AaABAg.990RoDGYf7r9W0fm56OrfE,21seK8tKSYI,@csharpminorflat5 wih bang makasih banyak ilmunya gw jd makin banyak tau tentang bumi bulat dll,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzZ7EhAPJ3ZwRBMG9d4AaABAg,t5SaFgSaM_M,Bang Saya Mau nanya! Klo Kita pindah planet nantI klo misalkan dajal turun ke bumi dajal Gimana kondisi nya?,Question,High,Question,Question,confirmed,False,pass_agreement
UgzC07YSkSeNOL6VC214AaABAg.8zdvIcwMgWj8zf4fVAqL6g,QK01ROEqJ1A,"Ya nggak gimana gimana, sama seperti planet tak berpenghuni lainnya",Correction,Medium,Opinion,Correction,revised,False,verification_revision
UgxDcztdDo-x2KZgWD94AaABAg.9MH_x0feRXJ9MHceHut-lB,rha05J96bOM,"kalau gak salah pernafasan kita itu diatur oleh sinyal dari batang otak atau pons, cmiiw. agak lupa, tapi setauku karena sinyal itu maka manusia bisa mengatur pernafasan, sekali lagi cmiiw wkwkw. tapi boleh la kalo dibahass",Suggestion,High,Opinion,Suggestion,revised,False,verification_revision
Ugz0Mjuy4IkiGX5q0qt4AaABAg.8sP4d8OmEq098bEojERK9i,FMNRItiR6ZA,Smua btuh proses.. skarang dh 2jt,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzXmGgEO2eYzlpGQeN4AaABAg.9LfwPAhud3q9LuUShVjnpF,QK01ROEqJ1A,@f.darizadahman6935 Bulan kok kebelah ama manusia?  Sains nya mana? 😂,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgzHfhaTu6clxXbrjxF4AaABAg,dghOCZmSEUQ,Ini bukannya ada hubungannya sama dark energy ya?,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugy_0D5yyR-ONzpfDnR4AaABAg,QK01ROEqJ1A,vidio yang sangat mengedukasii,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyE3V8Qv9haDTE8nMd4AaABAg,impJiSfof9E,Mantap bang durasinya agak lama,Disagreement,Low,Suggestion,Disagreement,revised,False,verification_revision
Ugwgu4J6ePFAXPqFYRp4AaABAg,dghOCZmSEUQ,yg dislike mungkin penganut bumi datar... Wkwkwkkw,Correction,Low,Opinion,Correction,revised,False,verification_revision
Ugz85OV9hqe3ZCf4OxF4AaABAg.9J_V6xGr7ie9KHxAlgKKwO,T8g_hUpx9VU,@xAeroseys Terah gw lah Emang jokenya garing,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyKjjl1qfcvP6YeuGx4AaABAg.9-wBySYNMoC9SS8ul5fmAU,impJiSfof9E,"Bumi itu datar, kalau dilihat dari tempat mu berpijak. Dan bumi itu bulat, jika di lihat dari kejauhan.",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgitsMaJXbRfkXgCoAEC.8TDiNTPmVQZ8TEJ_3WqWvX,iyJeozHhvJI,Apa yang terjadi jika manusia berhasil membangun koloni di planet Mars dan kemudian di sana muncul Flat Mars Theory?,Question,High,Question,Question,confirmed,False,pass_agreement
UgxOSVcrJm-7jsl6Cx54AaABAg,QK01ROEqJ1A,"Min mau tanya, itu pesawat voyager 1 kenapa bisa tetep utuh ya setelah jalan jalan di luar angkasa beberapa puluh tahun? Dibuat dari apa sih? 😂",Suggestion,Low,Suggestion,Suggestion,confirmed,False,pass_agreement
Ugx719pBq3-iq47igfN4AaABAg.8fDWbLd6R6O9JePD_rAZ9h,H_5TPzquRyo,"@grasianofau8771 Memang benar Manusia mempunyai struktur yang berbeda walau tidak signifikan pun. Maksudku, kenapa tidak ada manusia yang memiliki struktur tubuh yang berbeda secara *signifikan* berdasarkan lingkungannya. Kita sebagai manusia mempunyai pertahanan yang lemah. Maka dari itu itu tulang kita bermutasi dan membuat pertahanan di jantung, Paru paru, dll. Nah, kenapa di dalam 7 juta tahun itu (bahkan sebelum kita menjadi homo sapien), Tulang kita tidak membuat pertahanan untuk hati kita? Dan mengapa hewan seperti burung, yang bisa terbang pun juga memiliki pertahanan di paru paru dan jantung mereka? Padahal Predatornya berbeda. Bagaimana kita bisa bertahan hidup, padahal kita dulu makhluk bodoh yang bahkan tidak bisa membuat api, dan hanya mempunyai tinggi sekitar 130 cm dan berat 28 kg? Mengapa kita berevolusi dan menghilangkan Bulu tubuh kita, padahal kita membutuhkannya untuk menghangatkan diri. Dan kita malah membuat baju, kenapa orang orang barat(atau yang di daerah dingin) tidak kembali berevolusi dan berbulu lagi? Di daerah daerah yang panas(kecuali timur tengah) suku sukunya banyak yang tidak memakai baju, karena panas. Tapi selalu pakai celana. Mengapa seluruh suku manusia yang ada memakai celana? Apakah ada yang mengajarkan? Padahal bukannya dulu kita tidak memakai celana? Dan Ada Manusia dan simpanse hidup berdampingan (Maksudnya berdekatan), jadi kondisi geografis dll tidak bisa dibilang beda..",Question,High,Question,Question,confirmed,False,pass_agreement
UgxTSCNrStKvuJHvn9x4AaABAg,T8g_hUpx9VU,Bekasi,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugj5Yly5WsEUp3gCoAEC,uA3cMFjqfaM,"di menit 2:06 , TBA singkatan apa",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugg9ZNErKo2BZ3gCoAEC.8OzKYLg_u8Q9IDNqNUnEMZ,JRJ1ngbUe6A,klo F itu bacanya F klo V bacanya V. Thanks me later,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwsXHcefUGXm5cMCNV4AaABAg,T8g_hUpx9VU,Sesuatu yg paling panas di muka bumi? Sudah jelas omongan tetangga.,Question,High,Question,Question,confirmed,False,pass_agreement
UgyKPQ2WZ5D91l1xhkx4AaABAg.9MH_uJZim3E9UHrO-Gftdi,rha05J96bOM,uranus,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgigChX7JAfOxngCoAEC.8FckNqaaOdJ8FdtEVqz9eo,NVDIHTGVcLc,+made ezra daerah ane nih doyan gempa,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzGJrHCoxlsXAaC6yJ4AaABAg,T8g_hUpx9VU,Iya tau deh min ini tuh pernah tuh nnton di chanel lain jadi ini kaya mesin buat cari awal mula alam semesta trss dia tuh kaya bikin alat  kaya lingkaran gede bngt buat di tabrakin atom nah dari tabrakan itu kaya bentuk alam semesta ya gitu mengembangkan hehe,Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
UggtJLzTwSIl93gCoAEC,YljSXjd4lnk,Kenapa tulisan ambulance dan fire truck terbalik???,Question,Low,Question,Question,confirmed,False,pass_agreement
UgxFv4Jg4lF746sUxF94AaABAg,JRJ1ngbUe6A,Bagaimana rocket bisa menembus atmosphere  tetapi meteor tidak?? Bukanya meteor lebih keras drpd rocket,Question,High,Question,Question,confirmed,False,pass_agreement
UgxQv8qZbhEjmd80x-x4AaABAg.9HyUaPC10m39Jss4t6aN81,FjFsx6iQE3Y,8% yang terjelajahi,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugz4ZukuCOOEYaYCLvh4AaABAg,0QCq6GPY8kQ,"Sy jujur,ketika sy ingin membuat pertanyaan sy bingung apa yg mau di tanya..padahal inilah pertanyaan yg dari dulu sa tanyakan pada diri saya sendiri dan sy lupa menanyakanya disini😂",Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
UgwG72X9_QfhVBUj_AN4AaABAg,uA3cMFjqfaM,"Di stiap pidio om bisakok ada bakso ny mlu:') bagoos, mknn favorit saya, jd pen mkan bakso mlu kn tuh, btw dlam satu wktu langsung nntn bnyk vidio om:V saya suka sekaleh:'( pen jd astronom nih, mhon doa ny dan motivasi ny:'D",Disagreement,High,Opinion,Disagreement,revised,False,verification_revision
Ugh2rcjKWL-2I3gCoAEC.8FkIl56oPsx8G-5i64fErq,H_5TPzquRyo,"+Just A Random 14 Years Old Kid okelah gw hargain pendapat ente .. tp akhir2 sains mulai mempelajari apa yg ada di dalam kandung ayat2 Al-Quran, misalnya terompet sangkakala .. matahari terbit dari barat dll .. pemikiran manusia terbatas diantaranya mengenai ruang angkasa,semua udah ada di Al-Quran ..",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyoXd8CmwPPIIFWzpZ4AaABAg,AxyPASIXz1k,Asli keren banget👍 penjelasannya jelas Apalagi perumpamaannya amat bisa di cerna makasih mimin kok-bisa?,Praise,High,Praise,Praise,confirmed,False,pass_agreement
UgzxlBzsdEx63yUYA6p4AaABAg,QK01ROEqJ1A,"Alam semesta hanya terdiri dari langit dan bumi, langit dan bumi tak terbatas, yang terbatas itu pengetahuan manusia, manusia tidak bisa melewati antartika, karena kompas tidak berfungsi dengan baik disana, karena jauh dari pusat bumi yaitu kutub utara, bumi ini datar",Experience,Medium,Opinion,Experience,revised,False,verification_revision
UgirMofsAYVw33gCoAEC.8FaSHBlstlN8FfP0-psH2v,NVDIHTGVcLc,Profile picturemu adalah ekspresi gw saat nonton ini,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgyfGU1a9ap4QiBmNoR4AaABAg,T9ttUfGG7EE,"""Wahai golongan jin dan manusia! Jika kamu sanggup menembus(melintasi) penjuru langit dan bumi, maka tembuslah. Kamu tidak akan mampu menembusnya kecuali dengan kekuatan(dari Allah) ."" ( QS. Ar-Rahman: 33)",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UghGYRnwwTnD2XgCoAEC.8RcCC2RQv3c8oqamiN_MDA,YljSXjd4lnk,"Apa2 mesti muslim yang nemuin, efek mabok agama ya gini, smua sains di klaim lebih dulu org islam yg nemuin, padahal kiblat ilmu pengetahuan ilmuwan muslim jaman dulu ya ga jauh2 dari Yunani!",Experience,Low,Experience,Experience,confirmed,False,pass_agreement
Ugz-mkZ_J_80XGoSJA54AaABAg,zbSe0xE7tg0,"""kok bisa"" apa yang terjadi jika indonesia tidak di lewati garis katulistiwa",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw1WR24MEFffeI7NZ94AaABAg.9Tfp7SUyF599UCa9lesAag,QK01ROEqJ1A,Mana Koment Abal abalan di hapus kah?,Correction,Medium,Question,Correction,revised,False,verification_revision
UgiZQ4t8P6y7lHgCoAEC,H_5TPzquRyo,mesin waktu min buat vid nya dong :v sama portal,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzLxxAUhPQAMo_MjW14AaABAg,T8g_hUpx9VU,Tanya donk... pertama kali ada nya penjajahan itu dimana y?,Question,Low,Question,Question,confirmed,False,pass_agreement
UgjjbqqMx6G5WngCoAEC,FjFsx6iQE3Y,min apa itu deb weeb,Praise,Low,Opinion,Praise,revised,False,verification_revision
Ugyk7USmgfVubJydxEt4AaABAg.9L2szyFkUmu9MD7qxfFunw,21seK8tKSYI,@sugmadig6970 Yaallah teori konspirasi lgi faklah,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyLxHiLmmn3JCCx3Bt4AaABAg,QK01ROEqJ1A,Tuhan Yesus memang besar,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ughpco-XKiXVi3gCoAEC.8FaRyXCOvuj8FbDhodCJM7,NVDIHTGVcLc,perbedaan tekanan,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgzVXBMOzbzysTAlXS94AaABAg.9_s4BmXUgli9aBrVdSWmRH,impJiSfof9E,Kalo itu masih Misteri,Question,Low,Opinion,Question,revised,False,verification_revision
UgjR-oGm4jtuongCoAEC.8Fk5yGOjwuF8YOl428MJlm,NVDIHTGVcLc,"iya memang benar, sebenarnya videonya simpel tapi yang bikin video pinter merangkai kata, sehingga judulnya menarik perhatian.",Correction,Low,Agreement,Correction,revised,False,verification_revision
UgzjSAFdT7SUI5kkStd4AaABAg,qis44fqpuAU,Mending ke masa lalu karena kita bisa mengulang semua kenangan yang mungkin tidak bisa dilupakan,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwGZRfjmS-F-8uvA7R4AaABAg.8zY78j7t85B95b5iefzOj8,QK01ROEqJ1A,@chrisyohanes4558 kristen ajh agama gajelas boss pecahan ama katolik awokaoqm,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugg7PUFNzJSj9XgCoAEC.8RZxokDYTEq8RhDf-z5K7V,YljSXjd4lnk,"MOCH AULIA ya, dalamnya itu kan kosong isinya udara, coba kalo ada udara di air, arahnya ke mana? Ke atas, itu namanya ngambang",Question,High,Question,Question,confirmed,False,pass_agreement
UgyK0I6eAfGw6JZCTuZ4AaABAg.8z_0BjqU0038z_BqtFvvWB,QK01ROEqJ1A,"blakchole itu ada banyak biasanya ada di pusat galaksi, pusat galaksi bimasakti ya blackhole",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwVFfyxsNYFYgkJcoh4AaABAg,t5SaFgSaM_M,"""bumi baru"" kiblat nya arah mana ya?",Question,Medium,Question,Question,confirmed,False,pass_agreement
UgwmH-dHopLownoFXDF4AaABAg,QK01ROEqJ1A,"""Pale blue dot"" denger itu aja brasa merinding",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxF5a3p3JfFoy5KDp14AaABAg.8zDqGZKxQdV8zFD2I1EDHU,5Zi4qGpGop4,"Kalo gak salah, lubang cacing itu lubang yang bentuknya mirip seperti tanah yang digali cacing",Suggestion,Low,Suggestion,Suggestion,needs_adjudication,True,adjudicated
UgyviYhsaN1eR2282Qt4AaABAg,t5SaFgSaM_M,Berarti nama alamat negara jadi nama alamat planet donk ?? Enteps uga :v,Agreement,High,Question,Agreement,revised,False,verification_revision
UgjHvhZDTBkzQXgCoAEC.8Gprc_WBtqe8QbXqxQ6YIM,iq0yOkj3d28,Riyan Aja Boleh minta foto ujung dunia?,Question,Low,Question,Question,needs_adjudication,True,adjudicated
UgyR2S5JGR0ddeuia9B4AaABAg.8e7aIlvibRX8e8Pw62wcjm,21seK8tKSYI,"Zein Delorean terlalu gampang buat dipahamin, sampe ga ngebuktiin sama sekali kalo bumi bentuknya bulet",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyVOv5QD6qgAp2xjRZ4AaABAg,QK01ROEqJ1A,Dari sini kita tahu bahwa bumi itu bulat ;(,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzEehaakuLgDL6q6st4AaABAg,FMNRItiR6ZA,kasian banget si planet pluto😢😢😢😣😣😣,Agreement,Low,Praise,Agreement,revised,False,verification_revision
UgxOxT0Oic-TH82DNBR4AaABAg.8jbR7Fbzmln8tYdG9Pkns2,qis44fqpuAU,"@BaraMediaa brti klo ke zaman renaissance,victoria,roccoco boleh dong ? Kn blm lahir kitanya",Question,Low,Question,Question,confirmed,False,pass_agreement
Ugympju5ex5-5NlMOjd4AaABAg.8zQWEou8XaK8zQbtcOeFx-,QK01ROEqJ1A,cuman anda yang tidak tahu,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugxb3Z2uEB-1SnwE_Hd4AaABAg,5_9wU8yJZ8w,"Mau tanya, Kemana matahari wktu hujan turun min? Butuh Vidio dari admin, untuk edukasi sama anak"" biar lbh mudah pahamnya.",Question,Low,Disagreement,Question,revised,False,verification_revision
UgyZ1QWMUGNVoIZvnI14AaABAg,FMNRItiR6ZA,Tiba2 ada gambar bakso donk😂😂,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzN0PavGQLw8H5e9-14AaABAg.8zgvqcQ2H3C9-0rbhMFJYB,QK01ROEqJ1A,Kalo alam semesta seluas itu mubazir kalo kehidupan di bumi saja,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwfcnNmj9G64Ms4tLl4AaABAg,2EVv7dmTFik,Kenapa sekolah negeri harus bayar uang komite?,Question,High,Question,Question,confirmed,False,pass_agreement
UgirMofsAYVw33gCoAEC.8FaSHBlstlN9U3MZYxwUkY,NVDIHTGVcLc,@lukassuryatanuwijaya9231 kerena kita punya arus negatip simak baik baik amin,Praise,High,Praise,Praise,confirmed,False,pass_agreement
UgiA3v80l7dg2ngCoAEC,H_5TPzquRyo,"+Kok Bisa? Min, dari mana datangnya mahluk bersel satu yang kata Darwin merupakan nenek moyang kita itu? Nitip pertanyaan ini juga ke sainbro ya min.",Question,High,Question,Question,confirmed,False,pass_agreement
UgxGP90HL3WB3lgRO3F4AaABAg.8rd2fLpm_1T8uA_pE6niDv,21seK8tKSYI,"@PanPan-ml1ip  konteks belajar dengan menerbangkan pesawat mengelilingi Antartika jelas berbeda. Belajar itu apabila kita ingin mempelajari atau mencoba suatu hal menarik yang belum pernah kita coba ataupun yang belum berhasil. Sedangkan keliling-keliling Antartika? Sudah jelas ada beberapa pesawat yang terbangnya melewati Antartika (di luar banyaknya pesawat yang menghindari Antartika karena faktor cuaca), dan Anda mengatakan bahwa pesawat yang terbang melewati Antartika itu belajar? Lebih tepat apabila dikatakan ""Rute penerbangan umum"". Premis aslinya pun lebih parah, ""Mengelilingi Antartika"". Untuk apa? Apakah dengan terbang keliling-keliling Antartika membuat Anda belajar ilmu baru? Yang ada buang-buang bahan bakar. Think",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgyhOZ63jbdI2xNwnPF4AaABAg.8cB2suZiFWn8dMlWo5KgSn,iq0yOkj3d28,"Abadi Pangestu Kalo bumi datar matahari tenggelam di mana ...? Perspektif...? , kalo emang perspektif pasti kalo di liat dgn teleskop keliatan lah , dan pasti kalo perspektif matahari jadi keliatan kecil banget , nah coba perhatikan , saat matahari terbenam bentuk nya nggak kecil"" banget  , dan masih keliatan karna tenggelam dgn perlahan , saya yakin bumi bulat",Agreement,Low,Question,Agreement,revised,False,verification_revision
UgiD96MzcvS-x3gCoAEC,FMNRItiR6ZA,Kenapa orang itu hidup ?,Question,High,Question,Question,confirmed,False,pass_agreement
UgxOH2C-eCIJ_fT9zlF4AaABAg,QK01ROEqJ1A,kenapa jd terasa ngilu dr suara gesekan gesekan spt wajan dan sutil saat menggoreng,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugz0AhjVL8LYY0ihxqV4AaABAg,21seK8tKSYI,Wih dibahas juga akhirnya wkwkw,Question,Low,Opinion,Question,revised,False,verification_revision
Ugim7qgIw65Ed3gCoAEC.8HdBzwO_luV8RNH0MjJmVN,FjFsx6iQE3Y,Rachel Dita 0:51 ada bakso njirr,Disagreement,Low,Disagreement,Disagreement,confirmed,False,pass_agreement
Ugxj0s-oLQZcgHzBdYB4AaABAg.9KjAJLSyU9e9UJ5aTyEi5p,21seK8tKSYI,@sandaljepit8002 gak penting darimana? masak anak cucu kita. Ngira bumi itu mirip roti Pensil bola mainan,Question,High,Question,Question,confirmed,False,pass_agreement
UgxffVp12cwYPwv5ojx4AaABAg,NVDIHTGVcLc,Kenapa kok matematika itu pelajaran yang paling bersejarah?#kokbisa,Question,High,Question,Question,confirmed,False,pass_agreement
Ugy1R9b8Rs9txZoWS_14AaABAg,QK01ROEqJ1A,"keren videonya,hadir dan simak mengungkap seberapa besar alam semesta..sangat menakjubkan..salam kenal kakak.",Praise,High,Praise,Praise,confirmed,False,pass_agreement
UgwghkLB7Ut7QRIZj3J4AaABAg,T8g_hUpx9VU,Kenapa kalo nangis/nguap/ketawa ngakak itu ngeluarin air mata?  Kenapa gambar dan bentuk uang beda² & berubah²?  Sejarah hantu?,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugz8us4YHr7e5kJ7hxR4AaABAg.8zw8y2Ogd5o9ATsLMmFD0O,T9ttUfGG7EE,Nadia Indriana bukti mana bukti...bukan bacot doang 😂😂 Ni pasti kaum FE nihh,Disagreement,Low,Opinion,Disagreement,revised,False,verification_revision
UgwKLEnDsm1aWR7wIqh4AaABAg,5_9wU8yJZ8w,Request min  Bagaimana proses terbentuknya abjad & angka,Question,Low,Disagreement,Question,revised,False,verification_revision
UgxPcy_B2cVXX4k7RHx4AaABAg.8qKAJcqqc6OA3uaX7_kni8,rloh5wZxFrU,bagi kaum halusinasi mudah 🤣🤣,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugye2Fw_7wjY2zRtuWR4AaABAg.9Vff4p3yIMd9ViVV-p9zCI,21seK8tKSYI,Dari kaki ya abang jangan dari kepala,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
